inputName,size,goal,a[size][size]
values_17,12,7,"[[-8286, 28276, 27245, -18765, 20336, -28319, 27477, 2945, -23658, 10524, 32274, -23831],[-1256, -6370, -1307, 28033, -17313, -23070, 10360, -666, 23476, -11866, -20284, -9312],[29273, -23248, -25786, 17409, 708, -17578, -20717, 6403, 3108, -9258, -17255, 20046],[-1175, -31607, -30969, 19238, -20474, -6909, -8286, 23941, 12708, -3108, -30357, 14879],[-12619, -27867, -16854, -17049, 28448, -31187, 15046, -23343, 23126, -32369, 22209, -11669],[9077, 6169, 29389, 7496, -28093, -30947, 797, -7234, -14438, 12936, -2317, 10132],[-4546, 1009, 24034, 25492, -27730, -29799, -21333, -16888, 23489, 28010, -14304, 3393],[-15019, -24445, 28816, 9887, 11970, 27676, 2413, 24273, 25178, 3886, 8560, -10080],[-16802, 17701, -30412, -17303, -27985, 590, 22197, -24796, 29486, 15525, 31385, 3573],[-15387, -32221, 23728, 2512, -26821, -31163, -15344, -21680, -7151, -9462, -6965, 6852],[18349, 11316, -22345, -14769, 5459, 2368, -2205, -26326, -17822, 24151, 22394, -12233],[30629, -8189, -17946, 16584, 10859, 13547, 27440, 20538, -18070, 2390, -1778, -1183]]"
values_38,28,15,"[[-28220, 22492, 22698, -10229, 26402, -32160, -11848, 25751, -2965, -21802, -29194, -12360, -14186, 1309, -16002, -21648, -668, -3439, 24749, 29330, -3082, 24356, -7968, 9452, 29507, 25549, 29222, -25989],[-6441, 5557, -21303, 14710, 22541, 7966, 26124, -13384, 17396, 5665, -2958, 2713, 1487, -12735, 5228, 17219, 22429, 2715, 28304, 18630, -2830, 18538, -26189, 13539, 15098, 3172, 23819, 28460],[-15665, 16686, -11595, 8267, -6839, -17164, 28175, 2564, -10161, -26559, -20016, -31484, 363, 15413, -31356, 16572, -8855, -2431, -21814, 6097, 3394, 29423, 22231, -20400, -29140, -22520, 13290, 6148],[-26562, -7396, -15249, -12293, -9481, -13943, 210, 6579, -5041, -19181, 31692, 3396, -5126, 5640, 6794, 14014, -11077, 31562, -19503, 20735, -11463, 20088, 22769, -18585, 32029, -23369, 16153, 32405],[28837, -1740, -14459, -30503, 2048, -19894, -768, 14469, -12408, 20863, 8833, -20560, 24222, -28326, -6964, -24602, -23640, -13858, -3481, -4071, -19309, 11551, 10752, -8310, -30369, 4819, 10702, -22775],[17598, 14082, -21515, -8846, -23243, -32036, -19256, 4933, -32089, 12261, -25392, 16222, -26776, -19304, -898, -4606, -21109, 14946, 3439, -7677, -13923, -13250, -3718, 105, 13857, 655, 27779, 26119],[-26999, 26466, -29807, -20969, 22571, 25593, 4959, -21967, -16432, 1999, -26766, 21997, -19631, 25344, -17104, 8186, -17045, 21024, -13578, -3370, -11911, -28108, -11982, 22055, 28817, -20166, 22160, -15074],[-8345, 13119, 10206, 24606, 15507, 11939, 29195, -28854, 19003, -16453, -19014, 20699, -6162, -2788, 32036, -21140, -25232, 16188, -24420, 22729, 22586, 1834, -32460, -7791, -1584, 6665, 18730, -55],[28218, -32520, 2384, -29195, 11503, -596, 25844, 9089, 16400, -20901, 29043, -25428, 22450, -2253, 9361, -18252, -20183, -19565, 4951, 28210, -6971, 28630, 898, 2370, 15633, -11896, 23280, 3878],[25001, -15564, -5484, -3833, 17763, 28889, 21210, -14596, 11862, -17497, -24208, -27867, -10115, 10891, -5645, -1475, 5018, 23424, -4863, -31131, 10325, -20015, -10296, -28462, 12314, -6545, 20341, 32432],[11233, 20796, -6400, 806, -9271, 13684, 26479, 29572, -14505, 4571, -3003, -21940, -11280, -15288, 1384, -22002, 7031, 28869, -22031, -19702, -29806, 20167, 8463, -26561, -10475, -4190, 22939, 462],[-10302, -22802, 8203, 17423, -953, -28639, -10369, -13256, 22015, 6479, -24018, 25448, 15200, 21858, 29837, -4138, -18038, -6282, -8920, -26381, 12657, -25803, -3684, -29141, 2011, -20776, -9656, 23167],[17052, -24708, 4136, 31396, 18208, -8011, 3334, 21129, -22180, -27019, 24380, -943, -23127, 30401, -5981, -10431, 4754, 10950, -631, -14277, 32373, -28035, -12713, -20484, 10693, -24294, 17700, 20442],[-22667, 32463, -9972, -26058, 25904, -20540, -14612, -18481, 29985, -13035, -1623, 1448, -5145, 3162, 31812, -17538, -16997, 6950, 22948, -26132, -5084, 20435, -25370, -27941, -4368, -1154, 29366, 13248],[22108, 31311, -24530, 1732, -9012, -15802, -26934, -1421, -8237, 1336, -18355, 23645, -28117, -14933, 28026, 29593, -24772, -1450, -5853, 6797, 20339, -16341, -19690, 9220, -1933, -8439, -13647, -8251],[16328, 7204, -7020, 31964, -27993, -25564, -30865, -12786, -18453, -32244, -16222, 26692, 25697, 26490, -15626, 13092, 22275, 22535, 29054, 4058, 8120, 29642, 26851, -22499, 18280, -8276, -29314, 26617],[-10963, 12105, -21252, 6312, 20407, -2163, 375, 29744, -1859, 29724, -23515, -17265, 31091, -11211, -21606, -13099, 1254, 698, 5967, 11535, -22754, 3908, -7957, 17740, 30636, -7371, 17629, 17093],[14957, -23536, -28761, 17776, -25101, 22339, 23922, -17670, -1649, -1687, 23615, -28780, 4824, 26844, 6042, -13244, 25002, 25705, 4504, 6930, 20587, 2009, -6113, 9706, -2816, 21250, -18669, 4809],[-12920, 26442, -27283, 1214, 23583, 5394, 15957, -13853, -2127, 6246, -20032, -15215, 8739, 30994, 16204, 16719, -21345, 18321, 12166, -28612, 17052, -1022, -12564, -22629, 6663, 12692, 19478, 22430],[-9606, -23548, 6682, -31269, 22393, 31338, -12671, 26993, -31934, -3171, 16314, -21083, -3529, 16216, 5528, 28720, -7610, -348, -24678, -31547, 19200, -13267, -29701, 13892, 5165, -29091, -28957, -31314],[32717, 23314, -15084, 10808, -29554, -20972, -10387, -18355, -12951, 26535, -28088, 19992, -4507, 568, -19121, 20900, -159, -9730, 9924, -17376, 1486, -503, 12787, -5548, -28996, -20567, 10014, -28658],[-8626, -14405, -24487, -2996, -18952, -12184, 19875, 5148, -15279, 16420, -11255, -12635, 7132, 23582, 884, 10354, -20929, -29367, -25346, 32321, 23218, -3305, 12208, 6648, -4922, 30805, -15756, 6765],[-31024, 10469, -31655, -27099, -27937, 9414, -21114, -25930, -641, 18705, 13212, -26372, 28777, 23283, 9375, -8485, -15967, -19278, 6750, 11950, 29320, -23562, 9697, -23009, -17471, 6820, 12197, 7660],[27808, 8770, -31184, 19455, -20152, 15704, 3580, -22266, 21974, -12540, -23281, -27256, 17857, -21219, -1387, 7199, -7020, -27268, 5836, 12890, 31587, -21431, -21638, -32059, 23332, -20251, 11565, 13031],[8216, 22392, 332, 20997, -1206, -30954, 25660, 23694, -28263, 16782, -16831, 5858, -30883, 26361, -21633, -31605, 7683, -26094, 3346, -28356, 13860, -10298, 21468, -16822, -7676, -21912, 7135, 18411],[-3204, 2853, -5105, 14368, 18992, -8517, -25123, 10867, -14811, 16746, -21513, -11936, 16506, 25155, -7259, -27544, 18208, 32629, -22903, -27560, 29100, -24255, 18962, 553, -8527, -10541, -12737, -21727],[-24436, 21785, -17232, -17350, -17747, -325, -19396, 6012, 8225, -14749, -10967, 26864, -30037, 29067, -9944, -13141, 21218, 30537, -6384, -28852, 10560, -2662, 11073, -732, 27908, 19838, -2851, 12160],[21233, 3942, 20343, 1132, -14363, 29818, -8127, 1708, 8773, 12952, -12568, -10738, 21313, -17584, -29185, 22574, 12403, -14879, -4472, -15638, 16831, 18196, 12917, -5588, 17609, 30409, 3505, -11685]]"
values_41,18,32,"[[-5456, -29735, -18679, -15472, -26628, 6090, 22823, -14188, 214, -1001, 5095, -10320, 27083, -17882, -19734, -17582, -27519, -4345],[-16798, 14418, -30556, -6357, -13040, 12135, -9546, 30327, 30959, 22624, 22838, 7787, -31765, -9424, 8825, -11922, 19629, -19854],[16291, -10637, -15630, -3559, -22546, 15855, -28536, 32122, 12494, 30961, -3766, -21330, -27583, -11199, 22549, -25853, -26201, -27136],[3084, -7943, 9171, 29892, -29698, 1114, 2363, 8716, 18485, -10273, 5963, -20850, -3643, 18619, 11134, 22237, 9301, -4689],[2883, -3115, 12227, 10188, -28617, -695, -14152, -10474, -388, -21113, 8095, -20386, 1266, -2066, 2682, -29995, 507, -5926],[17757, -8318, 31153, 14406, 6463, 24264, 6369, 27268, 6601, -22697, -24647, 13758, 26189, 30274, 25193, -8211, -5231, 28222],[-2759, -13841, 28850, 22503, -17597, 30487, -22094, -14258, -22551, 6076, -25910, -30950, -21707, -32038, 26659, -1839, 1035, -19530],[-28103, -16281, 2388, -8299, -9163, 27919, 21267, -5529, 24258, 7902, 6535, 13874, -32659, -16646, 13967, -17375, 21305, 16671],[-23637, 4067, -24993, -30850, 21130, -10753, -25679, 29822, -3752, 19351, 3444, 9074, -6439, 19984, 16448, -6214, 21609, 22082],[19659, 12566, -11257, -2221, 23806, 30083, -5881, 27748, 2793, 3603, 23237, 22572, 26062, -27697, -5465, -12086, -7743, -2126],[21284, -2336, 28478, 1159, 28119, 20497, -28708, -11021, 2441, 6758, 31284, 8363, 13927, 2850, -26005, 26121, 21945, -32017],[-14138, 8470, -26740, -5468, 24533, -15345, -14933, 25269, -26069, 4977, 32274, 31710, -22287, 18421, -26711, -2616, -4450, 27420],[14144, -23174, -1749, -5677, -1371, -29338, -11310, 2056, 31349, 25453, -9184, 24573, -18418, -23820, -16079, 317, 8729, -25465],[18787, 24863, 11139, -23007, -7778, 23503, -32566, -5337, 16124, 2985, 15924, 25992, -32444, 3639, -15951, -4166, -23022, 22040],[-10865, -29598, -19731, 19238, -25747, 17665, -21646, 14006, -27285, -19960, -3177, 20567, 24761, -28011, 23811, -3013, 14073, 30349],[23921, -26157, -23464, 8098, -20006, -100, 4985, -15294, 15097, -21559, 29854, 4812, -18470, -17903, 28505, -31368, 16512, -18810],[31663, -30483, -23651, -16007, -6195, -28861, -28710, 14218, 19873, -22889, 10813, 22451, -13937, -11673, -13351, -668, 6355, -19495],[16554, 396, -10792, 2757, 31003, -11301, -29404, -16585, -30337, -4467, 1071, -2790, 9575, 29249, -27854, 6427, 11131, 6531]]"
values_73,10,30,"[[-9878, -27293, 29493, 19175, -5937, 17779, 32545, -5991, -25693, 20835],[14725, -8352, 2939, 24596, -12756, -1924, 18756, -4977, -20415, -19844],[-5758, 4155, 12923, 25576, 10467, -20957, 27596, -17857, 14302, -12804],[-25387, 16951, 23337, -25442, 30106, -3693, 5546, 17658, 31146, -7313],[-146, 12854, 28822, 2104, -14948, 32156, 4222, -13701, 9820, -7713],[-3991, -32025, 10958, -3514, 5564, 12246, -13080, 15007, 19628, -24822],[13341, -27446, -18133, -14326, -31878, 5901, 18443, 27089, -14558, 6136],[-9272, 18289, -5036, 8997, 5117, -3557, 31682, 27013, 3236, 17791],[1060, 4129, -16447, -15757, 32363, 21993, -20382, -22508, -32541, -27234],[7965, -20411, -18014, -30666, -12711, 18046, 21448, 29461, -29541, -9114]]"
values_66,10,4,"[[28313, 8035, -19253, 8585, -21607, -31666, -5170, -8269, -2597, -18585],[-5562, -26520, -2961, 12371, -30753, -16903, 1293, -11685, -2603, 16631],[-4668, 27039, 4155, -10779, 28646, 30921, -25240, -32379, -6600, 4742],[-22142, 10279, -1741, 14979, 3972, -19774, 3127, -1401, 7653, 3476],[6660, -14761, -32472, -3679, 22094, -13713, 3632, -10923, 31736, -17294],[-2977, 23956, -26706, -7605, -3126, -23049, -30936, -15711, -4263, -9191],[-21865, 21368, -8243, -8697, 32003, -31042, -27431, 27377, 20574, 17950],[-2258, -2517, -11680, -28071, 15260, -17586, 13864, 21625, 5396, -29806],[-26705, -19589, -24947, -7672, -14070, 6631, -11765, 22492, 19020, 7224],[-19780, -18757, 16659, 2032, -8114, -9278, 25956, -24217, -18969, 13096]]"
values_58,21,15,"[[-23338, 29524, -29023, 30241, 25018, 32692, 10028, -23652, 11261, -29883, 17537, -17713, -17526, 11791, 30545, -8108, 18010, 13136, -7469, 22015, 21404],[-15186, 22584, 23341, 14460, -23976, 26013, -15895, 15078, 19594, -21083, 20992, 19124, 15495, 22046, 22980, -30117, -23689, 5492, -200, -4302, 29340],[17781, -15864, -20413, 1602, 31502, -32037, 9023, -22513, 2305, -8011, -2754, -27093, -9021, -5507, -20157, -22393, -2464, 12116, -10533, 13668, 26207],[24523, 381, 8781, -12692, -4253, -5606, 12958, 22650, 13689, -23490, 18080, 17007, 5565, -4167, 28780, 10680, -27769, -14813, 11983, 27449, 22671],[12434, 11437, 6525, -13499, -30878, 5693, 17998, -26077, -25557, -31786, 14798, -10366, 4950, -15192, 6352, -23360, -29365, -19028, 23262, 24557, -21204],[-24062, -8119, 12011, 17542, 19031, -20979, 28592, -24451, -21508, -29579, 22932, 22105, -24996, 31505, 20424, -17884, 8520, -25104, 10090, 25939, -10931],[6405, -7359, 7121, 701, -6352, 19872, -28444, -9581, 8299, -21428, 2442, -21700, 23263, 4374, -4774, 22046, -14633, -1654, -29734, -3276, -26272],[29454, -21336, 29092, -12928, 8338, 4753, -18590, 15941, -13918, 1673, -23711, 697, 2586, -19484, 25278, -28272, -22996, 7832, 9122, 21655, -4433],[20874, -17316, -28822, -17799, 17878, -20568, 22659, 11351, -31346, -18200, -3770, -1260, 2387, 12424, -32322, -22127, 13075, 10463, -17351, -1537, -23385],[5832, -375, 2607, 15166, 4118, -32563, 1736, 27777, 11231, -30368, -22517, 11421, 5180, -20410, -11762, -4833, -25687, -11827, 24781, 7256, -6962],[-11261, -28327, -10483, -9217, 4618, -27772, -21616, 31835, 8082, 12946, -16993, -17891, -770, -5191, -4670, -17300, -4554, 31609, -23682, 27520, 24174],[-20664, -19232, -26228, 8575, 27122, -26701, 26173, 25977, -9379, 26853, -15953, -10409, 13889, -11384, 11209, -97, 10207, -4345, -5717, -4894, -6775],[-16536, 7827, 13737, 6754, 32016, -20737, 28137, 6839, 9874, 8414, 7995, -12330, -31238, -7136, -15611, -12664, -18360, -13799, -21080, 3040, -28137],[3260, 14033, 20896, 7905, -2039, 3328, -31053, 7656, -20212, -27966, -20057, -19036, -19118, 12947, -9468, -20023, 27092, -17306, -16272, -27921, 25543],[-14003, 21310, 29645, -23297, -18325, -18891, 24603, 24673, -14725, 3555, 2252, 1159, -15837, 20131, -23391, 2843, -5542, -27577, 24979, 7508, 27867],[9518, 18302, 22727, -31604, -19855, 32587, 1408, 8731, 29417, 29330, -10015, -6587, 15065, -25774, -26086, 32754, 12331, -11716, -10067, 3269, -62],[-15708, 29952, -7198, 6542, 5896, 9500, 18640, -31069, -10834, 6076, -12160, 364, 3800, 21246, 29515, -1644, -12576, 9958, -9095, 30797, -17413],[-26532, 29903, 3550, 15245, 24521, -14549, -20307, -15874, -23363, -2017, -17899, 2165, -25346, -26199, -21031, -7293, 30287, -30542, -26067, -26339, 10708],[-19819, 14986, 4085, -370, -7576, -23226, 16592, -17102, -17018, -16129, 14243, -3292, -9497, 13158, 21148, 4215, 16883, 23862, -24159, 3305, 18892],[-3515, 10564, -14399, 25736, -714, 9972, 2162, 10059, -9118, 26461, -21779, -28794, 20255, -23176, -243, 19424, -10306, 7659, 26018, 28237, -31120],[4588, -16193, -20379, -11711, -8626, 21054, 5089, -11735, 20194, 26421, -3899, 8249, -15847, 5142, 24697, -8313, -17737, -20608, 20954, -19772, 7097]]"
values_70,10,6,"[[-26951, 28664, 23767, -17076, -27187, -10851, -21296, -21722, 28315, 13313],[31546, -31409, -3918, -2608, -12126, -2203, 26704, -8611, -17442, -12496],[11858, 6024, -15293, -6410, 23016, 18602, 10122, 4253, -5855, -7896],[-18189, -22347, -20157, 20451, 18960, 27849, -31414, -11565, -6437, -17987],[21352, -14349, 32238, 27354, 15021, -13588, 6843, 2559, 4301, -5827],[12202, -32463, 17221, 3469, -6536, -19793, 14947, -2527, -22335, 8038],[-12058, -7509, 7662, 24666, 31010, -1644, -32570, -18135, -26990, -12792],[-1017, 30851, 20260, -29235, -29654, 17520, -10033, -27115, -6714, -6510],[-24121, 23045, 32537, -32672, 16345, 27177, 5330, -18606, 14727, -22957],[-1517, 24010, 28070, 31499, -17624, -14826, 16060, 31233, -1448, 10161]]"
values_46,18,4,"[[2492, -21156, -18422, -14221, -13255, -7473, 23851, -15648, -25325, 29258, 15484, -735, -8161, -20451, 25565, -1130, 26574, 3038],[-1237, 25414, 3048, 16702, 32101, -739, -18001, 18289, 6897, -3372, -16363, 28481, 6490, 3667, 9233, 3446, -27994, -811],[4728, 13304, -8936, 10357, -25931, -29043, -11816, 165, 28886, -16186, -14228, 2808, 32136, 27406, 22459, -27292, -24964, -18642],[4530, -6562, 32434, -25454, 32419, 18040, -10267, -3051, -29594, -31812, -25694, 3607, 1108, -15343, -32585, -11356, 8787, -3854],[-21593, 26636, -20838, -1580, 17773, 14680, 31942, 19893, -25933, 28534, 31795, 10, 6421, -5361, -27728, 12736, 18731, 18717],[9458, -19519, 16966, -3087, 31447, -24107, -26262, -26327, 27185, -32466, -10009, 26977, -4408, 29067, -29584, -24901, 29077, -27589],[-17039, -15251, 20330, 31590, -29072, -9316, -20639, 21066, -21085, -20685, -10930, 1646, -6983, 31563, -23473, -2906, 16427, -14099],[15821, -10075, 12252, 23060, -28724, -10128, -25859, -29603, 15839, -16840, -20609, 4564, -23535, -15323, -8124, 6425, 11053, -20042],[-32565, 13289, 29047, 782, 32018, -32338, -32119, 7709, -15961, 25296, 24935, -9019, -24202, 28954, 24298, 12493, -25208, 11209],[13304, 25561, -23971, 23564, 27305, -16299, 12515, 24373, -9296, -2027, 17188, -5980, -19084, -1525, -27927, 31909, -5999, 32465],[28217, 5531, 30601, 23011, 8070, -32471, 12319, -25387, 12202, 126, -30046, -16050, 3327, -22007, 6830, -7083, 5951, 19909],[-23209, -29620, 9182, -22021, -31659, 21722, 32132, -14928, -27341, -32141, -13643, 28972, 30440, -15720, -14399, -16005, -25794, 13883],[16819, 5735, 1410, 20938, 4507, 18838, 11165, 3288, 18850, 9376, 8033, -29852, 9526, -4257, -20738, -28609, -31772, -7957],[26789, -24403, -29807, 31601, -19762, -26693, -23518, 2380, 10120, -13677, -20549, -751, -15254, 14460, -31810, -18755, -22442, 4073],[-12084, 11598, 472, -29106, -30203, -23606, -24111, 20839, -2970, -4904, 12666, -30904, -14470, 14274, -10298, -11703, 3843, -26212],[-23084, 21195, -1668, -25555, -21636, -13633, -10783, -22502, -15793, -13073, 17609, 17899, -22019, 17912, -17846, -15715, -18117, 9188],[-4203, 12999, -9164, 6412, 4998, -27518, 15616, -2215, 11481, 7025, 25381, 17071, -15807, -4258, 19501, -14002, 24088, 14307],[17430, 17092, -31661, 1532, -17813, -668, 6834, 26638, -19131, 28235, 1425, -20424, 18206, -7153, 649, 5358, 25883, 8686]]"
values_11,12,32,"[[24629, -15721, 10525, -16964, -15270, -12772, -25087, -10486, 22940, -21958, -20643, 15463],[17967, 2267, 4069, 757, -31118, -23963, -29006, 13259, 30538, -21385, -22538, -31959],[24773, 227, 1546, -22681, -4199, 24264, -7493, 3984, -29568, 24027, 16770, -11263],[22615, 28869, -7218, 4764, -8920, 22758, 17997, -691, -32736, -7377, -14540, 2744],[12612, -22348, -18471, -10688, 9627, 7675, 9413, 8201, -1093, 19999, 853, 30701],[-8289, -8589, 3682, -2822, -11012, 30134, 22378, 749, -5905, 14301, -6058, -8372],[-15782, 107, 21634, -70, 11200, -4736, -2316, -18767, 1181, 31588, -31899, -2348],[-15672, 3317, 32366, 26472, -5886, -14509, 25228, 18681, 22444, 19066, 24313, -21623],[25289, 4969, 4317, -23312, 17594, 7900, 22383, -31119, 27189, -16170, 11294, 31919],[22764, -3270, 5602, -4561, -460, -28979, 28657, -6988, -1768, -19500, -2548, -31356],[-17149, 15185, 10556, 19702, -27650, 29973, 13761, -11495, -18711, 515, 12699, 7883],[-12408, 16888, -5699, 29028, -15750, -1907, 32581, -2510, 9159, -29458, 29673, 1919]]"
values_33,28,30,"[[9686, 4713, 12760, 30176, 9754, -15785, 7033, 30866, -725, -26696, 13142, -28221, 1476, -11556, 25213, 234, -24575, 23368, 31421, 7695, 12197, 25293, -16645, 19040, 26321, 32210, 30032, 22163],[19575, -16870, 29223, -1441, 7436, 27660, 6074, 25793, -8725, 1752, 2603, 13147, 20413, -23002, -14194, -10893, -32715, -31054, -112, -16783, 4358, 3637, 22521, 30614, -6244, -16302, -26419, -12488],[-27733, -1975, 16993, -23938, -6867, -22954, -23184, 18578, -11169, 24157, 22018, 16757, 16964, -4842, 22100, 15800, 30565, -1263, -24688, 17482, -30366, -5885, 29886, -31459, -9339, -29612, -20817, -23371],[-11277, -19932, 500, 27645, 1214, -20482, 9400, 32470, 24482, -4168, 29101, -15161, -20752, -22412, 5590, -12988, 8531, 25635, -23384, -4481, -24131, 4022, -5385, 22579, -18540, -31141, -16174, 18920],[-8814, 5960, 5364, 4798, 9342, 26180, -15201, 9482, -8554, 1673, 30182, -6869, 30262, 15613, 4153, -2687, 4993, -9494, 29, -14428, 4596, -26817, 4013, 27239, -3573, -13895, 23845, 27663],[-20621, 23079, 20159, 9167, 20825, -21335, 20655, -5640, -10047, -17164, 7629, -22971, -29102, 3061, -9727, -15855, -15021, 14150, 15387, -14398, 9889, -27112, -7182, 5047, 15519, 3133, 8723, 12410],[26871, -23877, -4725, 29054, -10508, 20161, 30494, 13774, -17245, 19452, 13211, -21302, -1470, 15793, 10649, -8132, 18501, 18626, -107, 863, -23519, 19846, -29914, 8402, -12820, -26423, 25744, -14490],[6705, 6413, -53, -12535, 10221, -17960, 6463, -16767, -9816, 13639, 9989, 173, -15659, 23618, -11019, 7717, -12941, -5051, 20717, 21586, 25761, 2423, -2621, -4690, -29499, -803, -9651, -24992],[-16364, 18879, -21795, 19795, 14270, -8348, 25447, 17244, -16313, -17763, 5914, 8901, 9423, 17265, -21423, -24808, 18247, -19137, 31249, 30126, -3959, 4880, -14416, -9540, -27925, -17550, 29821, -13918],[11993, 10579, 12181, 28526, 17892, -5953, 16527, -11082, -17163, 31303, -23339, 17570, -20641, -12299, 21108, -30589, -15598, 3016, -20244, -8192, -16396, 32482, -11173, 8814, -26595, 6054, -4026, -29659],[61, -31806, -27192, -22257, -31706, -23719, -14756, 28327, 24850, -23577, -26825, 23475, -10491, -8003, -32005, 3756, 16238, -21823, 8566, -16148, 6464, -20496, 15246, 7997, 22821, 29237, -11778, 24937],[-11759, -27030, 9039, 31968, -32077, 28067, -30220, -6470, 24961, 21528, -4962, -19000, 30940, 32563, -22131, 13031, 31127, -30103, 29190, 24740, 30960, 20049, -18173, -17507, 14328, 13099, 22855, -1831],[-12256, -24184, 25057, 13304, -4020, -32545, -3545, -32083, -4341, -7256, -9949, 26797, -26945, -9925, -12637, 23006, -31680, 5220, -29396, -25115, -13027, -25499, -19360, 9258, 20034, -4812, 28883, 14718],[-6183, 14026, 8930, -31520, -2463, -5969, -10860, -4766, 28950, -4715, -29631, -25009, 23215, 32653, -25466, 1697, -21342, 12223, -18425, 32629, 31136, -16922, 5773, 18180, -6576, -7122, -12979, 8336],[14643, -18903, 20008, 21036, -6411, 1057, -9104, 21043, -30441, -16477, -7838, 236, -9416, 23120, -8456, 5804, 16007, -15368, -16844, 29359, 14838, -23981, 4230, 7104, -17209, 11621, 29165, 15624],[11936, 7387, -11677, -7581, -32276, -11888, -13310, 3935, 23124, -25043, 21896, 25280, -16438, 1540, 15718, 5047, 22990, 24037, -6397, 8617, 484, 1521, -10423, 18919, 21479, -9082, -31591, 8454],[18892, -14671, -30702, 5991, -5787, 28749, 12608, -12589, -26676, 4975, 28211, -24151, 17749, 11194, -17668, -20200, 9350, 28101, -4776, -26794, -15856, -1234, -28788, -8437, 4633, -3926, -16633, 11064],[-27790, -18280, 21232, 30740, 10652, 80, 19453, 3916, -3940, 5033, -9554, 18120, 2709, -10466, -30495, 22113, -24449, -13015, 7140, 2055, 18508, 8247, 19027, -5530, 28546, 14621, 14410, 13558],[-10613, -454, 7867, 13890, 20198, -3461, 11679, 27330, 20337, 26380, 3236, -29912, -12919, -18345, 120, -6433, 12787, -4085, 13034, 23461, 15901, 13425, -27585, 12943, -22167, -3236, -13582, -22075],[-16173, -14871, 29810, -4754, 22118, 14354, 6281, 26304, -3099, -32577, 23075, -30071, -22238, 27015, -27797, 6115, 9343, -17899, -676, 1271, -32569, 19736, 23369, 29618, 26592, 397, -16045, -9080],[-27269, -6320, 11288, 12251, 3299, -7650, 12132, -1699, -10480, -25131, 25156, -22807, -30681, -29637, 4092, 32555, 20372, -16443, 9510, 11810, -8910, -6533, -10436, 16339, -31899, 17942, -8828, -26386],[-5462, 7231, -14204, -26282, 11657, -1159, 32116, -1698, -17079, 12156, 7992, 11797, 22162, -17694, -19112, -22762, -31565, 637, 14632, 27151, 31844, 1311, -15420, -18722, 13038, 26621, -12171, -22656],[-15498, -3365, 20366, 23256, -13449, 19906, -31643, -19414, -2482, -23750, 31563, 30308, 9343, -21583, -28085, -31327, -16070, 15785, -30559, -31006, 11745, -16812, -16180, 17309, -27775, 8326, 27799, -22357],[-31921, 30540, -30872, 5609, 17554, 11030, 16359, -30463, -10662, 26179, -15078, 31812, -3359, 20687, -2053, 20201, -32318, -23445, 29634, -23528, -4282, -24934, 5032, 16217, 16178, -687, 31675, -7750],[4400, -7205, 31596, -13989, -22583, -17720, -22290, 4834, 20794, 28416, 11802, 19892, -14741, 17834, -16507, 5022, -2609, 25366, -21940, -8950, 17507, 12495, -7755, 11261, 9663, -28199, 32519, 26888],[3884, 15503, 31115, 24415, 30547, 2629, 28675, -27933, 16795, 24413, 5584, 16348, -32339, 31194, 402, -31947, -23928, -18312, -15494, -31193, 6491, 2612, -7015, 2677, 25477, -25596, 10342, 5246],[-8343, -26918, 20362, 22629, -22868, 13726, 17874, 2777, -28877, 25745, 16671, -24583, -27618, -7411, -9938, 9739, -1771, 25934, 15151, 1584, -7528, -13829, -12320, 2163, -13139, 4219, 18171, -17007],[-15681, -12875, -3367, -18873, -32322, 26129, -24021, 3908, -7623, 20192, 21252, 11850, 25365, -31998, -27378, 26226, 24955, 24009, 9380, 20200, 12812, -6918, 15870, 31143, 12849, 7262, 26325, -13059]]"
